,timestamp,amount,merchant,user_location,channel,risk_score
180,2023-11-10T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
181,2023-11-28T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
182,2024-06-10T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
183,2023-11-28T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
184,2023-12-07T00:00:00.000,120.4,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
185,2023-12-18T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
186,2024-05-28T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
187,2023-12-28T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
188,2023-12-29T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
189,2024-01-09T00:00:00.000,107.5,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
190,2024-01-17T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
191,2024-06-13T00:00:00.000,172,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
192,2026-04-09T00:00:00.000,3.75,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
193,2026-04-09T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
194,2026-04-06T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
195,2026-04-04T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
196,2026-03-29T00:00:00.000,50,OTHER_MERCHANT_ROUTING,LAGOS_NGR,OneBank_App,0.82
197,2026-03-28T00:00:00.000,303.15,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
198,2026-03-28T00:00:00.000,367.65,OTHER_MERCHANT_ROUTING,LAGOS_NGR,Mobile_App,0.82
